"input_user,input_topic,topic_name,content_score,cf_score,hybrid_score"
"user_13,Chapter 24 Balance Sheets,Chapter 24 Balance Sheets,1.0,3.6666666666666665,2.333333333333333"
"user_13,Chapter 24 Balance Sheets,Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_13,Chapter 24 Balance Sheets,Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_13,Chapter 24 Balance Sheets,Chapter 23 Income Statements,0.024097485958656392,4.0,2.0120487429793283"
"user_13,Unit 9 Chemical Reactions,Unit 9 Chemical Reactions,1.0,4.0,2.5"
"user_13,Unit 9 Chemical Reactions,Unit 7 Chemical Changes,0.4156262309041928,4.0,2.2078131154520966"
"user_13,Unit 9 Chemical Reactions,Unit 16 The Chemical Industry,0.33019776324802314,4.0,2.1650988816240115"
"user_13,Unit 9 Chemical Reactions,Unit 3 Structure and Bonding,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 9 Chemical Reactions,Unit 14 Metal Extraction,0.04248841889182005,3.75,1.89624420944591"
"user_13,Unit 9 Transport in humans,Unit 7 Animal Nutrition,0.049595237483824786,5.0,2.5247976187419123"
"user_13,Unit 9 Transport in humans,Unit 12 Respiration,0.046852380618961076,5.0,2.5234261903094803"
"user_13,Unit 9 Transport in humans,Unit 20 Microorganisms and biotechnology,0.03852223764335129,4.25,2.144261118821676"
"user_13,Unit 9 Transport in humans,Unit 13 Excretion,0.046852380618961076,3.8333333333333335,1.9400928569761473"
"user_13,Unit 9 Transport in humans,Unit 4 Biological Molecules,0.046852380618961076,3.75,1.8984261903094806"
"user_13,""Chapter 8 Recruitment, Selection and Training"",Chapter 16 Marketing Strategy,0.026676604976866632,5.0,2.5133383024884335"
"user_13,""Chapter 8 Recruitment, Selection and Training"",Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_13,""Chapter 8 Recruitment, Selection and Training"",Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_13,""Chapter 8 Recruitment, Selection and Training"",Chapter 23 Income Statements,0.024097485958656392,4.0,2.0120487429793283"
"user_13,""Chapter 8 Recruitment, Selection and Training"",Chapter 25 Analysis of Accountants,0.024097485958656392,4.0,2.0120487429793283"
"user_13,Unit 1 Particles and Purification,Unit 7 Chemical Changes,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 1 Particles and Purification,Unit 9 Chemical Reactions,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 1 Particles and Purification,Unit 3 Structure and Bonding,0.04663202529851402,4.0,2.023316012649257"
"user_13,Unit 1 Particles and Purification,Unit 16 The Chemical Industry,0.04101904369109485,4.0,2.0205095218455473"
"user_13,Unit 1 Particles and Purification,Unit 14 Metal Extraction,0.03837430253680843,3.75,1.8941871512684043"
"user_13,Chapter 14 The Marketing Mix,Chapter 14 The Marketing Mix,1.0,4.25,2.625"
"user_13,Chapter 14 The Marketing Mix,Chapter 16 Marketing Strategy,0.2230143760194255,5.0,2.6115071880097127"
"user_13,Chapter 14 The Marketing Mix,Chapter 15 The Marketing Mix,0.5173325174313808,4.333333333333333,2.425332925382357"
"user_13,Chapter 14 The Marketing Mix,Chapter 23 Income Statements,0.02935304534528538,4.0,2.0146765226726426"
"user_13,Chapter 14 The Marketing Mix,Chapter 25 Analysis of Accountants,0.02935304534528538,4.0,2.0146765226726426"
"user_13,Unit 10 Diseases and Immunity,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_13,Unit 10 Diseases and Immunity,Unit 12 Respiration,0.034128569329426824,5.0,2.5170642846647135"
"user_13,Unit 10 Diseases and Immunity,Unit 20 Microorganisms and biotechnology,0.028060662889853455,4.25,2.1390303314449266"
"user_13,Unit 10 Diseases and Immunity,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_13,Unit 10 Diseases and Immunity,Unit 4 Biological Molecules,0.034128569329426824,3.75,1.8920642846647133"
"user_13,Unit 14 Metal Extraction,Unit 14 Metal Extraction,1.0,3.75,2.375"
"user_13,Unit 14 Metal Extraction,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 14 Metal Extraction,Unit 9 Chemical Reactions,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 14 Metal Extraction,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_13,Unit 14 Metal Extraction,Unit 16 The Chemical Industry,0.03375528260452365,4.0,2.016877641302262"
"user_13,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 16 Marketing Strategy,0.02513828989741461,5.0,2.5125691449487073"
"user_13,""Chapter 3 Enterprise, Business Growth and Size"",""Chapter 3 Enterprise, Business Growth and Size"",1.0,3.5,2.25"
"user_13,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 15 The Marketing Mix,0.027660392463794342,4.333333333333333,2.1804968628985635"
"user_13,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 14 The Marketing Mix,0.027660392463794342,4.25,2.138830196231897"
"user_13,""Chapter 3 Enterprise, Business Growth and Size"",Chapter 23 Income Statements,0.022707896614014136,4.0,2.011353948307007"
"user_13,Unit 5 The effects of using ICT,Unit 5 The effects of using ICT,1.0000000000000002,2.857142857142857,1.9285714285714288"
"user_13,Unit 5 The effects of using ICT,Unit 1 Types and Components of Computer Systems,0.05277893438570131,3.6666666666666665,1.8597228005261839"
"user_13,Unit 5 The effects of using ICT,Unit 8 Safety and Security,0.07034371079869647,3.5,1.7851718553993483"
"user_13,Unit 5 The effects of using ICT,Unit 3 Storage Devices and Media,0.06130273428366471,2.8333333333333335,1.447318033808499"
"user_13,Unit 5 The effects of using ICT,Unit 6 ICT Applications,0.3741166499755697,2.5,1.4370583249877849"
"user_13,Unit 21 Human Influences on Ecosystems,Unit 7 Animal Nutrition,0.031396823990635245,5.0,2.5156984119953174"
"user_13,Unit 21 Human Influences on Ecosystems,Unit 12 Respiration,0.029660427542373087,5.0,2.5148302137711864"
"user_13,Unit 21 Human Influences on Ecosystems,Unit 20 Microorganisms and biotechnology,0.02438693665713745,4.25,2.1371934683285687"
"user_13,Unit 21 Human Influences on Ecosystems,Unit 13 Excretion,0.029660427542373087,3.8333333333333335,1.9314968804378534"
"user_13,Unit 21 Human Influences on Ecosystems,Unit 4 Biological Molecules,0.029660427542373087,3.75,1.8898302137711867"
"user_13,Unit 5 Enzymes,Unit 7 Animal Nutrition,0.06088777663250239,5.0,2.530443888316251"
"user_13,Unit 5 Enzymes,Unit 12 Respiration,0.05752038765332439,5.0,2.5287601938266624"
"user_13,Unit 5 Enzymes,Unit 20 Microorganisms and biotechnology,0.047293520910703,4.25,2.1486467604553514"
"user_13,Unit 5 Enzymes,Unit 13 Excretion,0.05752038765332439,3.8333333333333335,1.945426860493329"
"user_13,Unit 5 Enzymes,Unit 4 Biological Molecules,0.05752038765332439,3.75,1.9037601938266622"
"user_13,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 16 Marketing Strategy,0.02150053037627151,5.0,2.5107502651881357"
"user_13,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 15 The Marketing Mix,0.023657659722054764,4.333333333333333,2.178495496527694"
"user_13,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 14 The Marketing Mix,0.023657659722054764,4.25,2.1368288298610274"
"user_13,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 23 Income Statements,0.019421839071919404,4.0,2.0097109195359595"
"user_13,""Chapter 18 Costs, Scale of Production and Break-even"",Chapter 25 Analysis of Accountants,0.019421839071919404,4.0,2.0097109195359595"
"user_13,Chapter 27 Environmental and Ethical Issues,Chapter 16 Marketing Strategy,0.02317252298314171,5.0,2.511586261491571"
"user_13,Chapter 27 Environmental and Ethical Issues,Chapter 15 The Marketing Mix,0.02549740187998687,4.333333333333333,2.17941536760666"
"user_13,Chapter 27 Environmental and Ethical Issues,Chapter 14 The Marketing Mix,0.02549740187998687,4.25,2.1377487009399934"
"user_13,Chapter 27 Environmental and Ethical Issues,Chapter 23 Income Statements,0.02093218187610949,4.0,2.010466090938055"
"user_13,Chapter 27 Environmental and Ethical Issues,Chapter 25 Analysis of Accountants,0.02093218187610949,4.0,2.010466090938055"
"user_13,Chapter 6 Motivating Workers,Chapter 16 Marketing Strategy,0.03247696763389233,5.0,2.516238483816946"
"user_13,Chapter 6 Motivating Workers,Chapter 15 The Marketing Mix,0.035735353297831056,4.333333333333333,2.184534343315582"
"user_13,Chapter 6 Motivating Workers,Chapter 14 The Marketing Mix,0.035735353297831056,4.25,2.1428676766489154"
"user_13,Chapter 6 Motivating Workers,Chapter 23 Income Statements,0.02933706415100886,4.0,2.0146685320755044"
"user_13,Chapter 6 Motivating Workers,Chapter 25 Analysis of Accountants,0.02933706415100886,4.0,2.0146685320755044"
"user_13,Chapter 11 Market Research,Chapter 16 Marketing Strategy,0.026676604976866632,5.0,2.5133383024884335"
"user_13,Chapter 11 Market Research,Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_13,Chapter 11 Market Research,Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_13,Chapter 11 Market Research,Chapter 11 Market Research,1.0,3.2,2.1"
"user_13,Chapter 11 Market Research,Chapter 23 Income Statements,0.024097485958656392,4.0,2.0120487429793283"
"user_13,Chapter 1 Business Activity,Chapter 16 Marketing Strategy,0.03868485990050451,5.0,2.5193424299502523"
"user_13,Chapter 1 Business Activity,Chapter 15 The Marketing Mix,0.0425660779480829,4.333333333333333,2.187949705640708"
"user_13,Chapter 1 Business Activity,Chapter 14 The Marketing Mix,0.0425660779480829,4.25,2.1462830389740413"
"user_13,Chapter 1 Business Activity,Chapter 23 Income Statements,0.03494477161068238,4.0,2.017472385805341"
"user_13,Chapter 1 Business Activity,Chapter 25 Analysis of Accountants,0.03494477161068238,4.0,2.017472385805341"
"user_13,Unit 12 The Periodic Table,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 12 The Periodic Table,Unit 9 Chemical Reactions,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 12 The Periodic Table,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_13,Unit 12 The Periodic Table,Unit 16 The Chemical Industry,0.03375528260452365,4.0,2.016877641302262"
"user_13,Unit 12 The Periodic Table,Unit 14 Metal Extraction,0.03157887923073818,3.75,1.890789439615369"
"user_13,Chapter 15 The Marketing Mix,Chapter 15 The Marketing Mix,1.0,4.333333333333333,2.6666666666666665"
"user_13,Chapter 15 The Marketing Mix,Chapter 16 Marketing Strategy,0.2230143760194255,5.0,2.6115071880097127"
"user_13,Chapter 15 The Marketing Mix,Chapter 14 The Marketing Mix,0.5173325174313808,4.25,2.3836662587156905"
"user_13,Chapter 15 The Marketing Mix,Chapter 23 Income Statements,0.02935304534528538,4.0,2.0146765226726426"
"user_13,Chapter 15 The Marketing Mix,Chapter 25 Analysis of Accountants,0.02935304534528538,4.0,2.0146765226726426"
"user_13,Unit 18 The Variety of Organic Chemicals,Unit 18 The Variety of Organic Chemicals,1.0,3.2857142857142856,2.142857142857143"
"user_13,Unit 18 The Variety of Organic Chemicals,Unit 7 Chemical Changes,0.038061864949580804,4.0,2.0190309324747906"
"user_13,Unit 18 The Variety of Organic Chemicals,Unit 9 Chemical Reactions,0.038061864949580804,4.0,2.0190309324747906"
"user_13,Unit 18 The Variety of Organic Chemicals,Unit 3 Structure and Bonding,0.03437636793238158,4.0,2.0171881839661907"
"user_13,Unit 18 The Variety of Organic Chemicals,Unit 16 The Chemical Industry,0.03023856950524613,4.0,2.015119284752623"
"user_13,Unit 12 Respiration,Unit 12 Respiration,1.0000000000000002,5.0,3.0"
"user_13,Unit 12 Respiration,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_13,Unit 12 Respiration,Unit 20 Microorganisms and biotechnology,0.034128569329426824,4.25,2.1420642846647135"
"user_13,Unit 12 Respiration,Unit 13 Excretion,0.04150861471254345,3.8333333333333335,1.9374209740229384"
"user_13,Unit 12 Respiration,Unit 4 Biological Molecules,0.04150861471254345,3.75,1.8957543073562717"
"user_13,Chapter 2 Classification of Business,Chapter 16 Marketing Strategy,0.03868485990050451,5.0,2.5193424299502523"
"user_13,Chapter 2 Classification of Business,Chapter 15 The Marketing Mix,0.0425660779480829,4.333333333333333,2.187949705640708"
"user_13,Chapter 2 Classification of Business,Chapter 14 The Marketing Mix,0.0425660779480829,4.25,2.1462830389740413"
"user_13,Chapter 2 Classification of Business,Chapter 23 Income Statements,0.03494477161068238,4.0,2.017472385805341"
"user_13,Chapter 2 Classification of Business,Chapter 25 Analysis of Accountants,0.03494477161068238,4.0,2.017472385805341"
"user_13,Chapter 26 Government economic objectives and policies,Chapter 16 Marketing Strategy,0.0212042190311563,5.0,2.510602109515578"
"user_13,Chapter 26 Government economic objectives and policies,Chapter 26 Government economic objectives and policies,1.0000000000000004,3.5,2.25"
"user_13,Chapter 26 Government economic objectives and policies,Chapter 15 The Marketing Mix,0.023331619719699454,4.333333333333333,2.178332476526516"
"user_13,Chapter 26 Government economic objectives and policies,Chapter 14 The Marketing Mix,0.023331619719699454,4.25,2.1366658098598497"
"user_13,Chapter 26 Government economic objectives and policies,Chapter 23 Income Statements,0.01915417538366161,4.0,2.009577087691831"
"user_13,Unit 7 Systems Analysis and Design,Unit 1 Types and Components of Computer Systems,0.2598668227229645,3.6666666666666665,1.9632667446948155"
"user_13,Unit 7 Systems Analysis and Design,Unit 8 Safety and Security,0.07034371079869647,3.5,1.7851718553993483"
"user_13,Unit 7 Systems Analysis and Design,Unit 5 The effects of using ICT,0.06130273428366471,2.857142857142857,1.4592227957132609"
"user_13,Unit 7 Systems Analysis and Design,Unit 3 Storage Devices and Media,0.06130273428366471,2.8333333333333335,1.447318033808499"
"user_13,Unit 7 Systems Analysis and Design,Unit 6 ICT Applications,0.07598306669069865,2.5,1.2879915333453493"
"user_13,Unit 6 Plant Nutrition,Unit 7 Animal Nutrition,0.49370265008529646,5.0,2.7468513250426483"
"user_13,Unit 6 Plant Nutrition,Unit 12 Respiration,0.046852380618961076,5.0,2.5234261903094803"
"user_13,Unit 6 Plant Nutrition,Unit 20 Microorganisms and biotechnology,0.03852223764335129,4.25,2.144261118821676"
"user_13,Unit 6 Plant Nutrition,Unit 6 Plant Nutrition,1.0000000000000002,3.0,2.0"
"user_13,Unit 6 Plant Nutrition,Unit 13 Excretion,0.046852380618961076,3.8333333333333335,1.9400928569761473"
"user_13,Chapter 9 Internal and External Communication,Chapter 16 Marketing Strategy,0.026676604976866632,5.0,2.5133383024884335"
"user_13,Chapter 9 Internal and External Communication,Chapter 15 The Marketing Mix,0.02935304534528538,4.333333333333333,2.181343189339309"
"user_13,Chapter 9 Internal and External Communication,Chapter 14 The Marketing Mix,0.02935304534528538,4.25,2.1396765226726426"
"user_13,Chapter 9 Internal and External Communication,Chapter 23 Income Statements,0.024097485958656392,4.0,2.0120487429793283"
"user_13,Chapter 9 Internal and External Communication,Chapter 25 Analysis of Accountants,0.024097485958656392,4.0,2.0120487429793283"
"user_13,Unit 15 Air and Water,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 15 Air and Water,Unit 9 Chemical Reactions,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 15 Air and Water,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_13,Unit 15 Air and Water,Unit 16 The Chemical Industry,0.03375528260452365,4.0,2.016877641302262"
"user_13,Unit 15 Air and Water,Unit 14 Metal Extraction,0.03157887923073818,3.75,1.890789439615369"
"user_13,Unit 11 Gas Exchange in Humans,Unit 7 Animal Nutrition,0.03229611945584579,5.0,2.516148059727923"
"user_13,Unit 11 Gas Exchange in Humans,Unit 12 Respiration,0.030509987612303027,5.0,2.5152549938061517"
"user_13,Unit 11 Gas Exchange in Humans,Unit 11 Gas Exchange in Humans,1.0000000000000002,3.3333333333333335,2.166666666666667"
"user_13,Unit 11 Gas Exchange in Humans,Unit 20 Microorganisms and biotechnology,0.025085448759911984,4.25,2.137542724379956"
"user_13,Unit 11 Gas Exchange in Humans,Unit 13 Excretion,0.030509987612303027,3.8333333333333335,1.9319216604728182"
"user_13,Unit 1 Characteristics and Classification of Living Organisms,Unit 7 Animal Nutrition,0.03229611945584579,5.0,2.516148059727923"
"user_13,Unit 1 Characteristics and Classification of Living Organisms,Unit 12 Respiration,0.030509987612303027,5.0,2.5152549938061517"
"user_13,Unit 1 Characteristics and Classification of Living Organisms,Unit 20 Microorganisms and biotechnology,0.025085448759911984,4.25,2.137542724379956"
"user_13,Unit 1 Characteristics and Classification of Living Organisms,Unit 13 Excretion,0.030509987612303027,3.8333333333333335,1.9319216604728182"
"user_13,Unit 1 Characteristics and Classification of Living Organisms,Unit 4 Biological Molecules,0.030509987612303027,3.75,1.8902549938061515"
"user_13,Unit 20 Microorganisms and biotechnology,Unit 20 Microorganisms and biotechnology,1.0000000000000002,4.25,2.625"
"user_13,Unit 20 Microorganisms and biotechnology,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_13,Unit 20 Microorganisms and biotechnology,Unit 12 Respiration,0.034128569329426824,5.0,2.5170642846647135"
"user_13,Unit 20 Microorganisms and biotechnology,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_13,Unit 20 Microorganisms and biotechnology,Unit 4 Biological Molecules,0.034128569329426824,3.75,1.8920642846647133"
"user_13,Unit 3 Storage Devices and Media,Unit 3 Storage Devices and Media,1.0000000000000002,2.8333333333333335,1.916666666666667"
"user_13,Unit 3 Storage Devices and Media,Unit 1 Types and Components of Computer Systems,0.05277893438570131,3.6666666666666665,1.8597228005261839"
"user_13,Unit 3 Storage Devices and Media,Unit 8 Safety and Security,0.07034371079869647,3.5,1.7851718553993483"
"user_13,Unit 3 Storage Devices and Media,Unit 5 The effects of using ICT,0.06130273428366471,2.857142857142857,1.4592227957132609"
"user_13,Unit 3 Storage Devices and Media,Unit 6 ICT Applications,0.07598306669069865,2.5,1.2879915333453493"
"user_13,Unit 8 Speed of Reaction,Unit 7 Chemical Changes,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 8 Speed of Reaction,Unit 9 Chemical Reactions,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 8 Speed of Reaction,Unit 3 Structure and Bonding,0.04663202529851402,4.0,2.023316012649257"
"user_13,Unit 8 Speed of Reaction,Unit 16 The Chemical Industry,0.04101904369109485,4.0,2.0205095218455473"
"user_13,Unit 8 Speed of Reaction,Unit 14 Metal Extraction,0.03837430253680843,3.75,1.8941871512684043"
"user_13,Unit 14 Coordination and Response,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_13,Unit 14 Coordination and Response,Unit 12 Respiration,0.034128569329426824,5.0,2.5170642846647135"
"user_13,Unit 14 Coordination and Response,Unit 20 Microorganisms and biotechnology,0.028060662889853455,4.25,2.1390303314449266"
"user_13,Unit 14 Coordination and Response,Unit 14 Coordination and Response,1.0000000000000002,3.0,2.0"
"user_13,Unit 14 Coordination and Response,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_13,Unit 4 Biological Molecules,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_13,Unit 4 Biological Molecules,Unit 12 Respiration,0.04150861471254345,5.0,2.5207543073562717"
"user_13,Unit 4 Biological Molecules,Unit 4 Biological Molecules,1.0000000000000002,3.75,2.375"
"user_13,Unit 4 Biological Molecules,Unit 20 Microorganisms and biotechnology,0.034128569329426824,4.25,2.1420642846647135"
"user_13,Unit 4 Biological Molecules,Unit 13 Excretion,0.04150861471254345,3.8333333333333335,1.9374209740229384"
"user_13,Unit 6 ICT Applications,Unit 1 Types and Components of Computer Systems,0.06541804926246779,3.6666666666666665,1.866042357964567"
"user_13,Unit 6 ICT Applications,Unit 8 Safety and Security,0.08718911042623481,3.5,1.7935945552131174"
"user_13,Unit 6 ICT Applications,Unit 6 ICT Applications,1.0000000000000002,2.5,1.75"
"user_13,Unit 6 ICT Applications,Unit 5 The effects of using ICT,0.3741166499755697,2.857142857142857,1.6156297535592135"
"user_13,Unit 6 ICT Applications,Unit 3 Storage Devices and Media,0.07598306669069865,2.8333333333333335,1.454658200012016"
"user_13,Unit 19 Polymers,Unit 7 Chemical Changes,0.05482905172693526,4.0,2.0274145258634677"
"user_13,Unit 19 Polymers,Unit 9 Chemical Reactions,0.05482905172693526,4.0,2.0274145258634677"
"user_13,Unit 19 Polymers,Unit 3 Structure and Bonding,0.04952000271256984,4.0,2.024760001356285"
"user_13,Unit 19 Polymers,Unit 16 The Chemical Industry,0.043559402403111284,4.0,2.0217797012015555"
"user_13,Unit 19 Polymers,Unit 19 Polymers,1.0000000000000002,3.0,2.0"
"user_13,Unit 16 Reproduction,Unit 7 Animal Nutrition,0.04393863400529219,5.0,2.5219693170026463"
"user_13,Unit 16 Reproduction,Unit 12 Respiration,0.04150861471254345,5.0,2.5207543073562717"
"user_13,Unit 16 Reproduction,Unit 20 Microorganisms and biotechnology,0.034128569329426824,4.25,2.1420642846647135"
"user_13,Unit 16 Reproduction,Unit 13 Excretion,0.04150861471254345,3.8333333333333335,1.9374209740229384"
"user_13,Unit 16 Reproduction,Unit 4 Biological Molecules,0.04150861471254345,3.75,1.8957543073562717"
"user_13,Unit 3 Structure and Bonding,Unit 3 Structure and Bonding,1.0,4.0,2.5"
"user_13,Unit 3 Structure and Bonding,Unit 7 Chemical Changes,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 3 Structure and Bonding,Unit 9 Chemical Reactions,0.05163145369891064,4.0,2.0258157268494554"
"user_13,Unit 3 Structure and Bonding,Unit 16 The Chemical Industry,0.04101904369109485,4.0,2.0205095218455473"
"user_13,Unit 3 Structure and Bonding,Unit 14 Metal Extraction,0.03837430253680843,3.75,1.8941871512684043"
"user_13,Chapter 17 Production of Goods and Services,Chapter 16 Marketing Strategy,0.024210085467682423,5.0,2.5121050427338414"
"user_13,Chapter 17 Production of Goods and Services,Chapter 15 The Marketing Mix,0.026639062098133104,4.333333333333333,2.179986197715733"
"user_13,Chapter 17 Production of Goods and Services,Chapter 14 The Marketing Mix,0.026639062098133104,4.25,2.1383195310490666"
"user_13,Chapter 17 Production of Goods and Services,Chapter 23 Income Statements,0.021869431853163552,4.0,2.010934715926582"
"user_13,Chapter 17 Production of Goods and Services,Chapter 25 Analysis of Accountants,0.021869431853163552,4.0,2.010934715926582"
"user_13,Unit 13 Metals and Reactivity,Unit 7 Chemical Changes,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 13 Metals and Reactivity,Unit 9 Chemical Reactions,0.04248841889182005,4.0,2.02124420944591"
"user_13,Unit 13 Metals and Reactivity,Unit 3 Structure and Bonding,0.03837430253680843,4.0,2.019187151268404"
"user_13,Unit 13 Metals and Reactivity,Unit 16 The Chemical Industry,0.03375528260452365,4.0,2.016877641302262"
"user_13,Unit 13 Metals and Reactivity,Unit 13 Metals and Reactivity,1.0,3.0,2.0"
"user_13,Chapter 12 The Marketing Mix,Chapter 16 Marketing Strategy,0.2230143760194255,5.0,2.6115071880097127"
"user_13,Chapter 12 The Marketing Mix,Chapter 15 The Marketing Mix,0.5173325174313808,4.333333333333333,2.425332925382357"
"user_13,Chapter 12 The Marketing Mix,Chapter 14 The Marketing Mix,0.5173325174313808,4.25,2.3836662587156905"
"user_13,Chapter 12 The Marketing Mix,Chapter 23 Income Statements,0.02935304534528538,4.0,2.0146765226726426"
"user_13,Chapter 12 The Marketing Mix,Chapter 25 Analysis of Accountants,0.02935304534528538,4.0,2.0146765226726426"
"user_13,Unit 16 The Chemical Industry,Unit 16 The Chemical Industry,1.0,4.0,2.5"
"user_13,Unit 16 The Chemical Industry,Unit 7 Chemical Changes,0.33019776324802314,4.0,2.1650988816240115"
"user_13,Unit 16 The Chemical Industry,Unit 9 Chemical Reactions,0.33019776324802314,4.0,2.1650988816240115"
"user_13,Unit 16 The Chemical Industry,Unit 3 Structure and Bonding,0.04101904369109485,4.0,2.0205095218455473"
"user_13,Unit 16 The Chemical Industry,Unit 14 Metal Extraction,0.03375528260452365,3.75,1.8918776413022618"
"user_13,Chapter 19 Achieving Quality Production,Chapter 16 Marketing Strategy,0.024210085467682423,5.0,2.5121050427338414"
"user_13,Chapter 19 Achieving Quality Production,Chapter 15 The Marketing Mix,0.026639062098133104,4.333333333333333,2.179986197715733"
"user_13,Chapter 19 Achieving Quality Production,Chapter 14 The Marketing Mix,0.026639062098133104,4.25,2.1383195310490666"
"user_13,Chapter 19 Achieving Quality Production,Chapter 23 Income Statements,0.021869431853163552,4.0,2.010934715926582"
"user_13,Chapter 19 Achieving Quality Production,Chapter 25 Analysis of Accountants,0.021869431853163552,4.0,2.010934715926582"
"user_13,Chapter 5 Business Objectives and Stakeholders,Chapter 16 Marketing Strategy,0.031158734262800986,5.0,2.5155793671314006"
"user_13,Chapter 5 Business Objectives and Stakeholders,Chapter 15 The Marketing Mix,0.03428486272937726,4.333333333333333,2.183809098031355"
"user_13,Chapter 5 Business Objectives and Stakeholders,Chapter 14 The Marketing Mix,0.03428486272937726,4.25,2.1421424313646886"
"user_13,Chapter 5 Business Objectives and Stakeholders,Chapter 23 Income Statements,0.028146278810158597,4.0,2.0140731394050793"
"user_13,Chapter 5 Business Objectives and Stakeholders,Chapter 25 Analysis of Accountants,0.028146278810158597,4.0,2.0140731394050793"
"user_13,Chapter 22 Cash flow forecasting and working capital,Chapter 16 Marketing Strategy,0.01897788457808351,5.0,2.5094889422890416"
"user_13,Chapter 22 Cash flow forecasting and working capital,Chapter 22 Cash flow forecasting and working capital,1.0000000000000002,3.5,2.25"
"user_13,Chapter 22 Cash flow forecasting and working capital,Chapter 15 The Marketing Mix,0.020881919084574162,4.333333333333333,2.1771076262089535"
"user_13,Chapter 22 Cash flow forecasting and working capital,Chapter 14 The Marketing Mix,0.020881919084574162,4.25,2.135440959542287"
"user_13,Chapter 22 Cash flow forecasting and working capital,Chapter 23 Income Statements,0.01714308501932485,4.0,2.0085715425096624"
"user_13,Unit 19 Organisms and their environment,Unit 7 Animal Nutrition,0.03751611269918201,5.0,2.518758056349591"
"user_13,Unit 19 Organisms and their environment,Unit 12 Respiration,0.03544128994440615,5.0,2.517720644972203"
"user_13,Unit 19 Organisms and their environment,Unit 20 Microorganisms and biotechnology,0.02913998767167884,4.25,2.1395699938358392"
"user_13,Unit 19 Organisms and their environment,Unit 13 Excretion,0.03544128994440615,3.8333333333333335,1.93438731163887"
"user_13,Unit 19 Organisms and their environment,Unit 4 Biological Molecules,0.03544128994440615,3.75,1.8927206449722032"
"user_13,Unit 18 Variation and selection,Unit 7 Animal Nutrition,0.03612654209914584,5.0,2.5180632710495727"
"user_13,Unit 18 Variation and selection,Unit 12 Respiration,0.034128569329426824,5.0,2.5170642846647135"
"user_13,Unit 18 Variation and selection,Unit 20 Microorganisms and biotechnology,0.028060662889853455,4.25,2.1390303314449266"
"user_13,Unit 18 Variation and selection,Unit 13 Excretion,0.034128569329426824,3.8333333333333335,1.93373095133138"
"user_13,Unit 18 Variation and selection,Unit 4 Biological Molecules,0.034128569329426824,3.75,1.8920642846647133"
"user_13,Unit 1 Types and Components of Computer Systems,Unit 1 Types and Components of Computer Systems,1.0,3.6666666666666665,2.333333333333333"
"user_13,Unit 1 Types and Components of Computer Systems,Unit 8 Safety and Security,0.06056281404205589,3.5,1.780281407021028"
